139.0820584	7.70E-07	-3.80E-06	0.000264911	0.00026681
138.8888889	1.49E-06	-7.06E-06	0.000616178	0.000620619
138.6962552	1.97E-06	-9.76E-06	0.000949036	0.000955848
138.5041551	1.48E-06	-1.07E-05	0.00122374	0.001232199
138.3125864	9.09E-07	-1.16E-05	0.00150213	0.001512116
138.121547	6.93E-07	-1.12E-05	0.001746857	0.001758358
137.9310345	6.43E-07	-1.03E-05	0.001978399	0.001991456
137.7410468	6.22E-07	-9.36E-06	0.00213022	0.002144263
137.5515818	7.19E-07	-8.28E-06	0.001944767	0.001957379
137.3626374	7.87E-07	-7.24E-06	0.001758995	0.001770215
137.1742112	9.54E-07	-7.34E-06	0.001379974	0.001388766
136.9863014	1.20E-06	-7.97E-06	0.000907306	0.000913124
136.7989056	1.45E-06	-8.37E-06	0.000541578	0.000545083
136.6120219	1.57E-06	-7.61E-06	0.000766062	0.000771149
136.425648	1.64E-06	-6.85E-06	0.000990087	0.000996828
136.239782	1.59E-06	-6.28E-06	0.001478552	0.00148866
136.0544218	1.48E-06	-5.82E-06	0.002120404	0.002134791
135.8695652	1.36E-06	-5.38E-06	0.002700939	0.002719098
135.6852103	1.17E-06	-5.08E-06	0.002800224	0.002818647
135.501355	9.88E-07	-4.78E-06	0.002899593	0.002918253
135.3179973	3.79E-07	-4.51E-06	0.002658647	0.002673782
135.1351351	-4.89E-07	-4.28E-06	0.002183209	0.002193122
134.9527665	-1.29E-06	-4.12E-06	0.001762345	0.001768411
134.7708895	-1.91E-06	-4.85E-06	0.002051117	0.002057265
134.589502	-2.65E-06	-5.55E-06	0.002342526	0.002348506
134.4086022	-2.60E-06	-6.31E-06	0.002669795	0.002677463
134.2281879	-1.62E-06	-7.13E-06	0.003026809	0.00303834
134.0482574	-4.00E-07	-7.96E-06	0.003380537	0.003396514
133.8688086	1.09E-07	-8.34E-06	0.003551673	0.003569267
133.6898396	6.83E-07	-8.70E-06	0.003724535	0.003743834
133.5113485	8.91E-07	-7.50E-06	0.00368328	0.003702446
133.3333333	6.69E-07	-4.97E-06	0.003436225	0.003453506
133.1557923	4.02E-07	-2.64E-06	0.003188114	0.003203591
132.9787234	2.64E-07	-1.59E-06	0.00309931	0.003113997
132.8021248	1.11E-07	-6.08E-07	0.003011674	0.0030256
132.6259947	1.47E-07	-7.26E-07	0.003142396	0.003157002
132.4503311	4.70E-07	-2.05E-06	0.003517589	0.003534569
132.2751323	8.70E-07	-3.42E-06	0.003893037	0.003912527
132.1003963	1.16E-06	-3.90E-06	0.0035845	0.00360328
131.9261214	1.47E-06	-4.34E-06	0.003242925	0.003260678
131.7523057	1.63E-06	-4.45E-06	0.002967262	0.002984138
131.5789474	1.54E-06	-4.10E-06	0.002776629	0.00279293
131.4060447	1.43E-06	-3.73E-06	0.002585869	0.002601524
131.2335958	9.08E-07	-2.50E-06	0.003227326	0.00324681
131.061599	3.92E-07	-1.15E-06	0.00395693	0.003980675
130.8900524	4.06E-08	-1.31E-07	0.004572695	0.004599335
130.7189542	-8.06E-08	3.02E-07	0.005004372	0.005031572
130.5483029	-1.56E-07	7.08E-07	0.005439863	0.005467305
130.3780965	-2.81E-07	1.41E-06	0.005797531	0.005826505
130.2083333	-4.00E-07	2.18E-06	0.006144248	0.006174977
130.0390117	-6.24E-07	3.64E-06	0.006356779	0.006388657
129.8701299	-1.06E-06	6.42E-06	0.006319816	0.006351709
129.7016861	-1.47E-06	9.27E-06	0.006282716	0.00631462
129.5336788	-8.63E-07	7.38E-06	0.006512687	0.00654394
129.3661061	-3.05E-07	4.62E-06	0.006797991	0.006828286
129.1989664	2.24E-09	-7.40E-08	0.007280887	0.007311589
129.0322581	3.08E-07	-9.25E-06	0.008204396	0.008238895
128.8659794	6.69E-07	-1.83E-05	0.009134646	0.009172948
128.7001287	8.86E-07	-1.85E-05	0.009103933	0.009141885
128.5347044	1.01E-06	-1.63E-05	0.008815546	0.008852053
128.3697047	8.16E-07	-1.34E-05	0.008394136	0.008428079
128.2051282	1.25E-07	-8.69E-06	0.007621535	0.007650171
128.0409731	-1.46E-07	-4.20E-06	0.006852321	0.006876105
127.8772379	-2.86E-07	-5.78E-06	0.006970658	0.006994229
127.7139208	-4.84E-07	-9.31E-06	0.007386512	0.007411314
127.5510204	-5.64E-07	-1.18E-05	0.007879435	0.00790582
127.388535	-2.29E-07	-1.09E-05	0.008626609	0.00865584
127.2264631	6.55E-08	-9.97E-06	0.009383648	0.00941582
127.064803	1.27E-07	-8.72E-06	0.009620968	0.009654418
126.9035533	1.05E-07	-7.29E-06	0.009642772	0.009676795
126.7427123	1.10E-07	-5.98E-06	0.009678918	0.009713656
126.5822785	2.20E-07	-5.39E-06	0.009779256	0.009815327
126.4222503	3.01E-07	-4.79E-06	0.00987996	0.009917386
126.2626263	3.22E-07	-4.73E-06	0.010369748	0.01040824
126.1034048	3.20E-07	-4.92E-06	0.011058564	0.011097813
125.9445844	3.03E-07	-5.22E-06	0.01172118	0.011760879
125.7861635	1.81E-07	-6.26E-06	0.012189818	0.012229165
125.6281407	-1.11E-08	-7.27E-06	0.012659788	0.012698639
125.4705144	3.90E-08	-6.82E-06	0.012988731	0.013028541
125.3132832	1.97E-07	-5.52E-06	0.013234705	0.013276429
125.1564456	2.77E-07	-4.30E-06	0.013468241	0.013511717
125	3.15E-07	-3.76E-06	0.013594395	0.013637957
124.8439451	3.37E-07	-3.25E-06	0.013720434	0.013764076
124.6882793	3.27E-07	-3.14E-06	0.014003013	0.014047055
124.5330012	2.98E-07	-3.30E-06	0.0143952	0.014439846
124.3781095	2.78E-07	-3.41E-06	0.014787964	0.014833419
124.2236025	3.83E-07	-2.79E-06	0.015182956	0.015232527
124.0694789	4.14E-07	-2.16E-06	0.015577415	0.01563125
123.9157373	6.11E-07	-2.54E-06	0.015785153	0.015843583
123.7623762	1.08E-06	-3.85E-06	0.015839616	0.015902849
123.6093943	1.68E-06	-5.28E-06	0.015892976	0.015960943
123.4567901	2.43E-06	-7.71E-06	0.015909711	0.015978951
123.3045623	3.20E-06	-1.02E-05	0.015926253	0.015996768
123.1527094	3.58E-06	-1.11E-05	0.01614363	0.01621522
123.00123	3.58E-06	-1.03E-05	0.016554728	0.016627158
122.8501229	3.57E-06	-9.48E-06	0.016964976	0.017038194
122.6993865	2.96E-06	-8.13E-06	0.017588063	0.017662227
122.5490196	2.39E-06	-6.79E-06	0.01821933	0.018294342
122.3990208	1.93E-06	-5.70E-06	0.018894628	0.018971313
122.2493888	1.59E-06	-4.85E-06	0.01962133	0.019700729
122.1001221	1.26E-06	-3.97E-06	0.020356675	0.020438804
121.9512195	1.16E-06	-3.50E-06	0.020958921	0.021041733
121.8026797	1.07E-06	-3.07E-06	0.021555639	0.021638926
121.6545012	1.05E-06	-2.85E-06	0.022223493	0.022307458
121.5066829	1.15E-06	-2.87E-06	0.022986626	0.023071561
121.3592233	1.26E-06	-2.88E-06	0.023752945	0.023838733
121.2121212	1.46E-06	-3.23E-06	0.024312575	0.024403709
121.0653753	1.70E-06	-3.63E-06	0.024851503	0.024948614
120.9189843	1.76E-06	-3.74E-06	0.025248669	0.025349248
120.7729469	1.51E-06	-3.33E-06	0.02542129	0.025521138
120.6272618	1.28E-06	-2.93E-06	0.02559431	0.02569341
120.4819277	8.31E-07	-1.81E-06	0.02591385	0.02601239
120.3369434	3.24E-07	-6.64E-07	0.026257314	0.026355286
120.1923077	-7.47E-08	1.48E-07	0.026724764	0.026822717
120.0480192	-2.27E-07	4.53E-07	0.027422727	0.027521709
119.9040767	-3.71E-07	7.51E-07	0.02812045	0.028220384
119.760479	-1.79E-07	3.85E-07	0.028783001	0.028882925
119.6172249	5.02E-08	-1.17E-07	0.029440959	0.029540586
119.474313	2.72E-07	-6.76E-07	0.030065668	0.030165508
119.3317422	5.36E-07	-1.37E-06	0.030610676	0.03071208
119.1895113	7.87E-07	-2.08E-06	0.031157462	0.031260427
119.047619	8.48E-07	-2.01E-06	0.031714466	0.031816152
118.9060642	8.54E-07	-1.74E-06	0.032273471	0.032372982
118.7648456	8.32E-07	-1.46E-06	0.032850427	0.032948026
118.623962	7.36E-07	-1.13E-06	0.033480935	0.033577621
118.4834123	6.24E-07	-8.28E-07	0.034115907	0.034211586
118.3431953	6.47E-07	-9.41E-07	0.035094002	0.035190007
118.2033097	6.89E-07	-1.21E-06	0.036198231	0.036294943
118.0637544	6.66E-07	-1.40E-06	0.037319349	0.037416973
117.9245283	5.36E-07	-1.27E-06	0.038463978	0.038563519
117.7856302	4.21E-07	-1.13E-06	0.0396122	0.039713605
117.6470588	3.97E-07	-1.04E-06	0.040551877	0.040657405
117.5088132	4.02E-07	-9.65E-07	0.041408524	0.041519249
117.370892	4.06E-07	-9.08E-07	0.042297386	0.04241333
117.2332943	4.29E-07	-9.33E-07	0.043311918	0.043432711
117.0960187	4.53E-07	-9.59E-07	0.044338116	0.044463889
116.9590643	5.14E-07	-1.09E-06	0.04533093	0.045457483
116.8224299	5.86E-07	-1.25E-06	0.046298298	0.046423318
116.6861144	7.30E-07	-1.55E-06	0.04727556	0.047399089
116.5501166	1.37E-06	-2.58E-06	0.048342388	0.048465639
116.4144354	2.08E-06	-3.46E-06	0.049409245	0.049532082
116.2790698	2.42E-06	-3.93E-06	0.050470414	0.050600082
116.1440186	2.53E-06	-4.20E-06	0.051532154	0.051673358
116.0092807	2.56E-06	-4.42E-06	0.052593942	0.052746516
115.8748552	2.05E-06	-4.16E-06	0.053619961	0.053779547
115.7407407	1.60E-06	-3.80E-06	0.054651627	0.054818393
115.6069364	1.55E-06	-3.59E-06	0.055730103	0.055901912
115.4734411	1.76E-06	-3.52E-06	0.056845071	0.057020335
115.3402537	1.96E-06	-3.39E-06	0.057989312	0.058168555
115.2073733	1.68E-06	-2.58E-06	0.059451124	0.05964176
115.0747986	1.31E-06	-1.79E-06	0.060919606	0.061121997
114.9425287	9.67E-07	-1.32E-06	0.062547802	0.062758346
114.8105626	7.43E-07	-1.10E-06	0.064313848	0.064529299
114.6788991	5.57E-07	-8.93E-07	0.066093641	0.066313738
114.5475372	1.15E-06	-1.92E-06	0.067997326	0.068212125
114.416476	1.64E-06	-2.87E-06	0.069911882	0.070120767
114.2857143	1.88E-06	-3.33E-06	0.071805668	0.072007356
114.1552511	1.92E-06	-3.34E-06	0.073678466	0.073871648
114.0250855	1.95E-06	-3.31E-06	0.075561136	0.075745138
113.8952164	1.57E-06	-2.81E-06	0.076820518	0.077002846
113.7656428	1.22E-06	-2.31E-06	0.078075494	0.078256141
113.6363636	1.03E-06	-2.08E-06	0.079513978	0.079695846
113.507378	9.88E-07	-2.15E-06	0.081164832	0.081351437
113.3786848	9.48E-07	-2.22E-06	0.082823227	0.083014625
113.2502831	9.63E-07	-2.18E-06	0.084797011	0.084983809
113.1221719	9.79E-07	-2.12E-06	0.086801743	0.086982959
112.9943503	1.00E-06	-2.06E-06	0.088834368	0.089014381
112.8668172	1.03E-06	-2.02E-06	0.090902954	0.091088247
112.7395716	1.07E-06	-1.98E-06	0.092988128	0.093178784
112.6126126	1.31E-06	-2.52E-06	0.095467234	0.095679875
112.4859393	1.61E-06	-3.19E-06	0.09799231	0.098229654
112.3595506	1.75E-06	-3.49E-06	0.100445885	0.100705673
112.2334456	1.60E-06	-3.08E-06	0.102786942	0.103064639
112.1076233	1.41E-06	-2.64E-06	0.105141182	0.105437367
111.9820829	1.32E-06	-2.23E-06	0.107416161	0.107716783
111.8568233	1.23E-06	-1.86E-06	0.109699261	0.110001931
111.7318436	1.21E-06	-1.72E-06	0.112004836	0.112307593
111.6071429	1.36E-06	-1.94E-06	0.114327327	0.114626359
111.4827202	1.50E-06	-2.15E-06	0.116666716	0.116961659
111.3585746	1.31E-06	-1.92E-06	0.118922988	0.11921712
111.2347052	1.07E-06	-1.60E-06	0.121162308	0.121456195
111.1111111	9.24E-07	-1.39E-06	0.123480146	0.123774803
110.9877913	9.68E-07	-1.40E-06	0.125974636	0.126272747
110.864745	1.01E-06	-1.42E-06	0.128472815	0.128774291
110.7419712	1.01E-06	-1.53E-06	0.131044588	0.13135437
110.619469	9.80E-07	-1.68E-06	0.133649153	0.13396879
110.4972376	9.39E-07	-1.80E-06	0.136225688	0.136552416
110.3752759	8.64E-07	-1.82E-06	0.138696204	0.139021675
110.2535832	7.87E-07	-1.84E-06	0.141180024	0.141504013
110.1321586	6.36E-07	-1.54E-06	0.144172168	0.144482817
110.0110011	4.77E-07	-1.17E-06	0.147351658	0.147643984
109.8901099	2.84E-07	-6.81E-07	0.150525548	0.150808687
109.7694841	-1.91E-07	3.96E-07	0.153641904	0.153951677
