	total_star	 total_blob	total_match	success_rate	exposure	eq_attitude_ra	eq_attitude_dec	eq_attitude_roll	eq_errors_ra	eq_errors_dec	eq_errors_roll	eq_point_error	eq_iplatescale	hor_attitude_az	hor_attitude_el	hor_attitude_roll	hor_point_error	hor_iplatescale	time_wall	time_user	time_system	time_CPU	az	dec	roll	sigma_az	sigma_dec	sigma_roll	sigma_point	fit_err	iplatescale
83	13.0	40.0	12.0	30.0	282.0	224.8802	1.0694	-147.242	1.535	1.595	123.551	1.565	4.025	138.3549	43.9499	-178.3408	1.565	4.025	1.615211	1.56	0.03	1.59	7.43977e-06	7.73428e-06	0.000598993	7.43977e-06	7.73428e-06	0.000598993	7.58638e-06	1.3178	1.95138e-05
84	13.0	35.0	12.0	34.29	226.0	224.7957	1.0692	-147.2263	1.11	1.109	86.635	1.109	4.025	138.356	43.9502	-178.3244	1.109	4.025	1.658755	1.57	0.03	1.6	5.37996e-06	5.37738e-06	0.000420019	5.37996e-06	5.37738e-06	0.000420019	5.3782e-06	0.954444	1.95138e-05
85	13.0	31.0	8.0	25.81	864.0	228.4677	1.0654	-147.2375	1.491	1.515	115.394	1.503	4.025	138.3733	43.9532	-178.3238	1.502	4.025	2.535	2.43	0.05	2.48	7.23045e-06	7.34446e-06	0.000559446	7.23045e-06	7.34446e-06	0.000559446	7.28683e-06	1.00795	1.95138e-05
86	11.0	30.0	9.0	30.0	207.0	220.9517	1.0722	-147.243	1.24	1.268	90.898	1.254	4.025	138.3444	43.9486	-178.3489	1.254	4.025	1.286475	1.25	0.03	1.28	6.01219e-06	6.14537e-06	0.000440684	6.01219e-06	6.14537e-06	0.000440684	6.07825e-06	0.924014	1.95138e-05
87	9.0	33.0	7.0	21.21	261.0	222.4045	1.0714	-147.2407	1.779	1.852	138.076	1.815	4.025	138.36	43.9544	-178.336	1.815	4.025	2.564425	2.5	0.04	2.54	8.62349e-06	8.97691e-06	0.000669412	8.62349e-06	8.97691e-06	0.000669412	8.79945e-06	1.16834	1.95138e-05
88	13.0	34.0	12.0	35.29	272.0	225.8205	1.0682	-147.2576	1.279	1.339	100.27	1.309	4.025	138.3826	43.9605	-178.3376	1.309	4.025	3.496698	3.41	0.03	3.44	6.1985e-06	6.49059e-06	0.000486123	6.1985e-06	6.49059e-06	0.000486123	6.344e-06	1.10029	1.95138e-05
89	11.0	32.0	9.0	28.13	220.0	222.0627	1.0712	-147.2326	1.03	1.031	90.422	1.03	4.025	138.3682	43.9578	-178.3224	1.03	4.025	2.696366	2.64	0.04	2.68	4.99403e-06	4.9968e-06	0.000438377	4.99403e-06	4.9968e-06	0.000438377	4.99498e-06	0.746496	1.95138e-05
90	16.0	14.0	8.0	57.14	221.0	217.878	1.0753	-147.2143	1.637	1.621	130.331	1.629	4.025	138.3628	43.9602	-178.3078	1.629	4.025	0.873226	0.85	0.02	0.87	7.9346e-06	7.86065e-06	0.000631863	7.9346e-06	7.86065e-06	0.000631863	7.89693e-06	1.12224	1.95138e-05
91	16.0	17.0	8.0	47.06	219.0	217.792	1.0744	-147.229	1.598	1.599	137.874	1.598	4.025	138.3661	43.9606	-178.3202	1.598	4.025	0.968294	0.94	0.02	0.96	7.74758e-06	7.75279e-06	0.000668433	7.74758e-06	7.75279e-06	0.000668433	7.7495e-06	1.11877	1.95138e-05
92	13.0	37.0	9.0	24.32	223.0	227.9551	1.0659	-147.2112	1.418	1.444	105.11	1.431	4.025	138.3849	43.9589	-178.2896	1.43	4.025	1.000703	0.97	0.03	1.0	6.87633e-06	7.00153e-06	0.00050959	6.87633e-06	7.00153e-06	0.00050959	6.93833e-06	1.01286	1.95138e-05
93	11.0	33.0	8.0	24.24	230.0	224.7099	1.069	-147.2347	1.342	1.34	101.271	1.34	4.025	138.3585	43.9511	-178.331	1.34	4.025	2.079432	2.01	0.03	2.04	6.50416e-06	6.49474e-06	0.000490974	6.50416e-06	6.49474e-06	0.000490974	6.49889e-06	0.939469	1.95138e-05
94	12.0	32.0	11.0	34.38	279.0	228.9808	1.0658	-147.2341	1.196	1.133	113.267	1.164	4.025	138.3601	43.948	-178.3293	1.164	4.025	0.895227	0.87	0.02	0.89	5.79612e-06	5.49358e-06	0.000549132	5.79612e-06	5.49358e-06	0.000549132	5.64435e-06	0.930148	1.95138e-05
95	11.0	40.0	11.0	27.5	228.0	223.6855	1.0709	-147.233	1.748	1.718	115.71	1.733	4.025	138.3804	43.9627	-178.3145	1.733	4.025	1.30306	1.26	0.03	1.29	8.47586e-06	8.3281e-06	0.000560976	8.47586e-06	8.3281e-06	0.000560976	8.40124e-06	1.39813	1.95138e-05
96	8.0	28.0	7.0	25.0	197.0	222.4892	1.0709	-147.2464	1.538	1.544	114.725	1.541	4.025	138.3593	43.9536	-178.3422	1.541	4.025	1.282525	1.23	0.04	1.27	7.45588e-06	7.48678e-06	0.000556203	7.45588e-06	7.48678e-06	0.000556203	7.47068e-06	1.00992	1.95138e-05
97	13.0	30.0	13.0	43.33	243.0	226.2478	1.068	-147.2359	0.873	0.862	69.139	0.867	4.025	138.3725	43.9559	-178.3227	0.867	4.025	1.288137	1.24	0.03	1.27	4.23428e-06	4.17727e-06	0.000335194	4.23428e-06	4.17727e-06	0.000335194	4.20541e-06	0.768842	1.95138e-05
98	11.0	28.0	6.0	21.43	191.0	222.1474	1.0735	-147.0639	2.456	2.645	294.461	2.55	4.025	138.3655	43.9593	-178.1555	2.551	4.025	3.035029	2.92	0.06	2.98	1.19067e-05	1.28233e-05	0.00142759	1.19067e-05	1.28233e-05	0.00142759	1.2364e-05	1.48956	1.95138e-05
99	14.0	35.0	11.0	31.43	281.0	229.2371	1.0656	-147.1991	1.053	1.057	90.34	1.055	4.025	138.3543	43.9452	-178.2982	1.055	4.025	0.892801	0.85	0.03	0.88	5.10519e-06	5.12354e-06	0.000437982	5.10519e-06	5.12354e-06	0.000437982	5.11392e-06	0.847561	1.95138e-05
100	11.0	26.0	6.0	23.08	262.0	220.3534	1.0733	-147.1907	3.178	3.203	264.506	3.19	4.025	138.3582	43.9559	-178.2872	3.189	4.025	0.946848	0.91	0.03	0.94	1.54079e-05	1.55264e-05	0.00128236	1.54079e-05	1.55264e-05	0.00128236	1.54658e-05	1.8929	1.95138e-05
101	12.0	29.0	10.0	34.48	264.0	226.1624	1.0684	-147.2463	0.817	0.776	70.081	0.797	4.025	138.3743	43.9571	-178.3319	0.797	4.025	1.050534	1.01	0.02	1.03	3.96312e-06	3.76408e-06	0.000339761	3.96312e-06	3.76408e-06	0.000339761	3.86326e-06	0.595451	1.95138e-05
102	12.0	23.0	8.0	34.78	244.0	220.2687	1.0726	-147.2066	1.217	1.222	107.1	1.219	4.025	138.3598	43.9558	-178.3021	1.219	4.025	0.94485	0.91	0.03	0.94	5.90029e-06	5.92438e-06	0.000519238	5.90029e-06	5.92438e-06	0.000519238	5.91182e-06	0.825104	1.95138e-05
103	16.0	40.0	12.0	30.0	268.0	225.991	1.0682	-147.2502	1.02	1.036	81.987	1.028	4.025	138.379	43.959	-178.3326	1.028	4.025	1.23681	1.2	0.03	1.23	4.94359e-06	5.02461e-06	0.000397483	4.94359e-06	5.02461e-06	0.000397483	4.98367e-06	0.877508	1.95138e-05
104	10.0	30.0	9.0	30.0	257.0	223.4291	1.0704	-147.2455	1.673	1.672	125.408	1.672	4.025	138.3869	43.965	-178.3226	1.672	4.025	2.260171	2.18	0.04	2.22	8.10869e-06	8.10543e-06	0.000607995	8.10869e-06	8.10543e-06	0.000607995	8.10636e-06	1.24106	1.95138e-05
105	11.0	31.0	10.0	32.26	260.0	226.5891	1.0678	-147.2022	1.319	1.353	118.248	1.336	4.025	138.3651	43.9524	-178.294	1.336	4.025	1.373322	1.32	0.03	1.35	6.39646e-06	6.56019e-06	0.000573282	6.39646e-06	6.56019e-06	0.000573282	6.47777e-06	1.03211	1.95138e-05
106	10.0	36.0	9.0	25.0	229.0	224.0266	1.0702	-147.2178	1.256	1.212	94.643	1.234	4.025	138.3735	43.959	-178.3039	1.234	4.025	0.938069	0.9	0.03	0.93	6.08805e-06	5.87788e-06	0.000458841	6.08805e-06	5.87788e-06	0.000458841	5.98243e-06	0.903367	1.95138e-05
107	17.0	18.0	7.0	38.89	250.0	218.0487	1.0743	-147.2948	2.474	2.466	201.549	2.47	4.025	138.3597	43.9577	-178.3904	2.469	4.025	0.946041	0.91	0.03	0.94	1.19945e-05	1.19543e-05	0.000977139	1.19945e-05	1.19543e-05	0.000977139	1.19734e-05	1.5836	1.95138e-05
108	12.0	36.0	10.0	27.78	265.0	226.8464	1.0675	-147.2396	0.992	0.991	0.018	0.992	4.025	138.3581	43.9491	-178.3362	1.148	4.025	1.750224	1.7	0.04	1.74	4.80784e-06	4.80689e-06	8.86648e-08	4.80784e-06	4.80689e-06	8.86648e-08	4.80694e-06	0.8017	1.95138e-05
109	15.0	13.0	4.0	30.77	227.0	218.3045	1.0748	-147.2412	2.165	2.401	171.414	2.282	4.025	138.3539	43.9558	-178.3407	2.285	4.025	0.897823	0.86	0.03	0.89	1.04952e-05	1.16383e-05	0.00083104	1.04952e-05	1.16383e-05	0.00083104	1.10658e-05	1.07558	1.95138e-05
110	13.0	31.0	9.0	29.03	305.0	226.4184	1.0676	-147.2259	1.415	1.426	112.693	1.421	4.025	138.3691	43.954	-178.315	1.421	4.025	1.220751	1.16	0.03	1.19	6.85905e-06	6.91581e-06	0.000546351	6.85905e-06	6.91581e-06	0.000546351	6.88683e-06	1.05442	1.95138e-05
111	12.0	33.0	11.0	33.33	300.0	224.9658	1.0691	-147.2366	1.083	1.153	98.338	1.118	4.025	138.3529	43.9486	-178.3367	1.119	4.025	5.654908	5.47	0.05	5.52	5.25069e-06	5.5909e-06	0.000476755	5.25069e-06	5.5909e-06	0.000476755	5.42034e-06	0.891836	1.95138e-05
112	14.0	21.0	7.0	33.33	235.0	219.6707	1.0734	-147.228	1.713	1.716	112.346	1.714	4.025	138.3732	43.9626	-178.3144	1.714	4.025	1.487486	1.44	0.04	1.48	8.30347e-06	8.32036e-06	0.000544668	8.30347e-06	8.32036e-06	0.000544668	8.31119e-06	1.11483	1.95138e-05
113	13.0	36.0	11.0	30.56	260.0	226.0766	1.0683	-147.2302	0.941	0.913	78.201	0.927	4.025	138.3767	43.9581	-178.3141	0.927	4.025	1.120544	1.07	0.03	1.1	4.56097e-06	4.42504e-06	0.000379131	4.56097e-06	4.42504e-06	0.000379131	4.49261e-06	0.752131	1.95138e-05
114	11.0	35.0	8.0	22.86	200.0	227.3578	1.0664	-147.2401	1.47	1.453	107.421	1.461	4.025	138.3979	43.9651	-178.3096	1.461	4.025	1.239216	1.18	0.04	1.22	7.12512e-06	7.04309e-06	0.000520789	7.12512e-06	7.04309e-06	0.000520789	7.08348e-06	1.01915	1.95138e-05
115	14.0	27.0	11.0	40.74	244.0	220.6957	1.0726	-147.2351	1.195	1.187	85.92	1.191	4.025	138.3499	43.9515	-178.3373	1.191	4.025	1.429183	1.38	0.03	1.41	5.79145e-06	5.75691e-06	0.00041655	5.79145e-06	5.75691e-06	0.00041655	5.77367e-06	0.975554	1.95138e-05
116	11.0	31.0	11.0	35.48	214.0	224.3678	1.07	-147.2137	1.883	1.879	152.144	1.881	4.025	138.3664	43.9556	-178.3047	1.881	4.025	0.948179	0.92	0.02	0.94	9.13019e-06	9.11012e-06	0.000737616	9.13019e-06	9.11012e-06	0.000737616	9.11936e-06	1.54554	1.95138e-05
117	12.0	37.0	11.0	29.73	379.0	224.6246	1.0693	-147.2251	1.016	0.985	81.585	1.0	4.025	138.3602	43.9521	-178.3203	1.0	4.025	1.579213	1.52	0.03	1.55	4.92547e-06	4.77323e-06	0.000395538	4.92547e-06	4.77323e-06	0.000395538	4.84892e-06	0.811307	1.95138e-05
118	16.0	27.0	13.0	48.15	212.0	219.5862	1.0743	-147.2406	1.657	1.728	111.126	1.692	4.025	138.3735	43.9637	-178.3268	1.692	4.025	0.980566	0.95	0.03	0.98	8.03142e-06	8.37601e-06	0.000538752	8.03142e-06	8.37601e-06	0.000538752	8.20301e-06	1.47306	1.95138e-05
119	12.0	35.0	8.0	22.86	202.0	221.5497	1.0717	-147.2332	1.12	1.099	99.663	1.11	4.025	138.3806	43.9637	-178.3145	1.109	4.025	2.717181	2.65	0.04	2.69	5.42987e-06	5.32952e-06	0.000483182	5.42987e-06	5.32952e-06	0.000483182	5.37922e-06	0.755676	1.95138e-05
120	11.0	28.0	9.0	32.14	274.0	228.7241	1.066	-147.2668	1.065	1.149	101.696	1.107	4.025	138.3665	43.951	-178.3577	1.107	4.025	1.186693	1.13	0.04	1.17	5.16446e-06	5.57045e-06	0.000493038	5.16446e-06	5.57045e-06	0.000493038	5.36701e-06	0.764927	1.95138e-05
